Passenger Email,Travel Insurance?,Purchase Date,Travel Date,Fare Type,Ticket Price,Route,Row_ID,Person
jgalang@vizpainter.com,False,4/13/2019,6/21/2019,Economy,73,DAL-GRR,343,James Galang
phirasaki@vizpainter.com,True,9/22/2019,10/8/2019,First Class,271,DAL-HOU,585,Patricia Hirasaki
arawles@vizpainter.com,False,8/30/2019,10/5/2019,Business,163,DAL-AMA,55,Anthony Rawles
sfoster@vizpainter.com,False,9/12/2019,10/16/2019,Economy,80,DAL-LAS,679,Sarah Foster
dmiller@vizpainter.com,True,9/9/2019,9/25/2019,Economy,84,DAL-MDW,234,Don Miller
abergman@vizpainter.com,False,6/8/2019,7/4/2019,Economy,140,DAL-GRR,1,Aaron Bergman
dphilippe@vizpainter.com,False,11/11/2019,12/10/2019,Economy,155,DAL-OKC,210,David Philippe
bderr@vizpainter.com,True,1/22/2019,2/28/2019,Economy,69,DAL-LAS,109,Brian Derr
dmartin@vizpainter.com,False,11/28/2019,12/24/2019,Economy,113,DAL-ATL,200,Darrin Martin
rhaberlin@vizpainter.com,True,2/6/2019,4/11/2019,Business,78,DAL-SEA,639,Rob Haberlin
gkelly@vizpainter.com,False,11/13/2019,12/14/2019,Economy,130,DAL-LGA,307,Grace Kelly
hredmond@vizpainter.com,False,10/11/2019,10/24/2019,Business,119,DAL-AUS,317,Hallie Redmond
scooley@vizpainter.com,False,10/26/2019,11/11/2019,Economy,68,DAL-SEA,704,Sonia Cooley
rskaria@vizpainter.com,True,3/24/2019,6/16/2019,Business,137,DAL-PHX,657,Roy Skaria
amcfarland@vizpainter.com,False,12/7/2019,12/29/2019,Economy,120,DAL-HOU,47,Anne McFarland
lwillingham@vizpainter.com,False,11/15/2019,12/14/2019,Economy,168,DAL-SLC,474,Liz Willingham
jmartin@vizpainter.com,False,8/12/2019,9/5/2019,Economy,153,DAL-ELP,349,Janet Martin
cmelton@vizpainter.com,False,8/9/2019,9/17/2019,Economy,64,DAL-HOU,145,Charlotte Melton
cludtke@vizpainter.com,False,8/7/2019,9/6/2019,First Class,293,DAL-ATL,170,Clay Ludtke
sshariari@vizpainter.com,False,12/10/2018,1/26/2019,Economy,141,DAL-PHX,724,Sung Shariari
gguthrie@vizpainter.com,True,12/3/2019,12/15/2019,Economy,82,DAL-HOU,309,Greg Guthrie
x,False,9/29/2019,10/13/2019,Economy,145,DAL-ELP,191,Dan Reichenbach
aarmold@vizpainter.com,True,6/25/2019,8/1/2019,First Class,296,DAL-ATL,25,Allen Armold
cleslie@vizpainter.com,False,11/9/2018,1/17/2019,Economy,151,DAL-OKC,179,Craig Leslie
jcastell@vizpainter.com,True,12/7/2019,12/24/2019,Economy,131,DAL-AMA,384,John Castell
ahwang@vizpainter.com,False,8/20/2019,9/5/2019,Business,156,DAL-ATL,14,Alan Hwang
ahwang@vizpainter.com,True,7/29/2019,9/5/2019,First Class,222,DAL-ATL,14,Alan Hwang
rdowd@vizpainter.com,True,8/9/2019,9/15/2019,Economy,154,DAL-HOU,638,Rob Dowd
cmcmahon@vizpainter.com,False,12/23/2018,2/28/2019,Economy,102,DAL-HOU,121,Candace McMahon
tchand@vizpainter.com,False,12/14/2019,12/25/2019,Economy,139,DAL-LGA,731,Tamara Chand
pbreyer@vizpainter.com,False,8/8/2019,9/12/2019,Economy,97,DAL-MDW,613,Phillip Breyer
mgastineau@vizpainter.com,False,9/29/2019,10/26/2019,First Class,260,DAL-ATL,546,Mitch Gastineau
jfein@vizpainter.com,False,12/21/2018,1/30/2019,Economy,119,DAL-ATL,356,Jay Fein
mlaware@vizpainter.com,False,6/21/2019,7/31/2019,Economy,139,DAL-PHX,493,Maris LaWare
mvan@vizpainter.com,False,11/27/2019,12/6/2019,Economy,151,DAL-ATL,498,Mark Van Huff
jellison@vizpainter.com,False,8/16/2019,11/2/2019,Economy,89,DAL-LAS,364,Jeremy Ellison
mgastineau@vizpainter.com,False,7/17/2019,9/22/2019,Economy,72,DAL-LAS,511,Maureen Gastineau
ajones@vizpainter.com,False,4/21/2019,6/12/2019,Economy,77,DAL-MDW,64,Astrea Jones
rbarroso@vizpainter.com,False,8/6/2019,9/14/2019,Economy,70,DAL-MDW,642,Robert Barroso
mabelman@vizpainter.com,True,10/5/2019,10/17/2019,Economy,107,DAL-LGA,503,Matt Abelman
ptakahito@vizpainter.com,False,4/3/2019,5/20/2019,Economy,138,DAL-SEA,605,Pete Takahito
creiten@vizpainter.com,False,3/8/2019,3/22/2019,Economy,102,DAL-ATL,187,Cyra Reiten
mo'rourke@vizpainter.com,False,4/15/2019,5/8/2019,Economy,152,DAL-AUS,499,Mary O'Rourke
lleatherbury@vizpainter.com,True,4/8/2019,6/19/2019,Business,150,DAL-AUS,455,Lauren Leatherbury
abarton@vizpainter.com,False,10/26/2019,11/23/2019,Economy,110,DAL-OKC,7,Adrian Barton
bpond@vizpainter.com,False,12/8/2019,12/24/2019,Economy,107,DAL-LGA,70,Barry Pond
schand@vizpainter.com,False,4/4/2019,4/29/2019,Economy,135,DAL-CLE,672,Sanjit Chand
jradford@vizpainter.com,True,11/9/2019,12/25/2019,Economy,125,DAL-MDW,377,Jim Radford
rbarroso@vizpainter.com,True,11/5/2019,11/14/2019,Economy,101,DAL-TUL,642,Robert Barroso
canderson@vizpainter.com,False,10/16/2019,12/8/2019,Economy,75,DAL-HOU,150,Christina Anderson
so'donnell@vizpainter.com,True,4/20/2019,5/4/2019,Business,94,DAL-LGA,688,Sean O'Donnell
hmarie@vizpainter.com,False,8/25/2019,10/27/2019,Economy,139,DAL-ATL,323,Harry Marie
bkampe@vizpainter.com,False,5/5/2019,5/22/2019,Economy,82,DAL-LGA,84,Berenike Kampe
rmurray@vizpainter.com,False,5/7/2019,5/23/2019,Economy,121,DAL-LGA,649,Roland Murray
lcurrie@vizpainter.com,False,9/18/2019,11/24/2019,Economy,136,DAL-OKC,475,Logan Currie
emurdock@vizpainter.com,False,11/6/2019,11/12/2019,Business,104,DAL-OKC,263,Eric Murdock
againer@vizpainter.com,False,11/20/2019,12/20/2019,Economy,118,DAL-HOU,60,Arthur Gainer
jmolinari@vizpainter.com,False,10/22/2019,11/9/2019,Economy,124,DAL-MDW,350,Janet Molinari
mpacker@vizpainter.com,True,3/7/2019,3/17/2019,Economy,62,DAL-HOU,497,Mark Packer
cdaly@vizpainter.com,False,9/24/2019,11/10/2019,First Class,244,DAL-ATL,127,Carlos Daly
jdaniels@vizpainter.com,False,7/6/2019,9/5/2019,Economy,122,DAL-PHX,400,Joy Daniels
cmitchell@vizpainter.com,False,4/22/2019,4/30/2019,Economy,106,DAL-ELP,176,Corinna Mitchell
dbenoit@vizpainter.com,False,8/17/2019,9/12/2019,Economy,125,DAL-PHX,243,Duane Benoit
achung@vizpainter.com,False,8/19/2019,9/29/2019,Economy,69,DAL-LGA,44,Anna Chung
mabelman@vizpainter.com,False,5/11/2019,6/7/2019,First Class,264,DAL-HOU,503,Matt Abelman
lshagiari@vizpainter.com,False,7/2/2019,10/30/2019,First Class,251,DAL-PHX,464,Lindsay Shagiari
jkarlsson@vizpainter.com,False,11/13/2019,11/28/2019,Economy,125,DAL-LGA,374,Jim Karlsson
tpippenger@vizpainter.com,False,8/20/2019,11/12/2019,First Class,230,DAL-MDW,741,Theone Pippenger
,False,4/17/2019,4/25/2019,Economy,120,DAL-GRR,671,Sandra Glassco
tritter@vizpainter.com,False,10/5/2019,11/13/2019,Economy,60,DAL-MDW,754,Toby Ritter
jcaffey@vizpainter.com,False,11/16/2019,12/7/2019,First Class,282,DAL-ELP,358,Jenna Caffey
tboyes@vizpainter.com,False,3/11/2019,7/5/2019,First Class,221,DAL-HOU,756,Todd Boyes
kmeade@vizpainter.com,False,11/28/2019,12/12/2019,Business,124,DAL-LGA,414,Kalyca Meade
kmeade@vizpainter.com,False,11/12/2019,12/12/2019,Economy,137,DAL-LAS,414,Kalyca Meade
scartwright@vizpainter.com,False,12/8/2018,3/25/2019,Economy,101,DAL-OKC,714,Steven Cartwright
mgrace@vizpainter.com,True,5/25/2019,6/13/2019,Economy,96,DAL-ELP,524,Michael Grace
agarverick@vizpainter.com,False,10/29/2019,11/22/2019,Economy,80,DAL-AUS,51,Anthony Garverick
lhughes@vizpainter.com,False,10/20/2019,11/22/2019,Economy,75,DAL-OKC,449,Larry Hughes
dliebe@vizpainter.com,False,8/4/2019,10/7/2019,Economy,123,DAL-HOU,239,Dorris liebe
dwilson@vizpainter.com,False,10/5/2019,12/5/2019,Economy,61,DAL-HOU,231,Dianna Wilson
mkennedy@vizpainter.com,False,8/5/2019,8/22/2019,Business,166,DAL-OKC,543,Mike Kennedy
bfranzösisch@vizpainter.com,False,6/30/2019,9/26/2019,Economy,114,DAL-SEA,68,Barry Französisch
psewall@vizpainter.com,False,11/15/2019,12/8/2019,Economy,145,DAL-GRR,602,Penelope Sewall
plucas@vizpainter.com,False,11/21/2019,12/29/2019,Economy,83,DAL-ELP,594,Paul Lucas
dbraden@vizpainter.com,False,8/18/2019,9/7/2019,Economy,114,DAL-OKC,213,Dean Braden
jwaco@vizpainter.com,False,7/6/2019,9/20/2019,Economy,108,DAL-AMA,347,Jane Waco
rpayne@vizpainter.com,False,8/4/2019,10/6/2019,First Class,214,DAL-OKC,617,Rachel Payne
bstugart@vizpainter.com,False,1/18/2019,2/4/2019,Economy,133,DAL-HOU,111,Brian Stugart
nstaavos@vizpainter.com,False,4/8/2019,5/14/2019,Economy,117,DAL-OKC,575,Noel Staavos
jgarza@vizpainter.com,False,4/4/2019,6/26/2019,Economy,111,DAL-LGA,340,Jack Garza
ptakahito@vizpainter.com,False,10/2/2019,12/2/2019,Economy,99,DAL-SLC,605,Pete Takahito
habelman@vizpainter.com,True,4/20/2019,5/18/2019,First Class,240,DAL-HOU,326,Helen Abelman
bdodson@vizpainter.com,False,3/10/2019,4/11/2019,Economy,121,DAL-AUS,104,Brendan Dodson
jklamczynski@vizpainter.com,False,4/10/2019,5/25/2019,Economy,79,DAL-ATL,354,Jason Klamczynski
nradford@vizpainter.com,False,5/9/2019,6/21/2019,Economy,101,DAL-MDW,569,Nick Radford
tsayre@vizpainter.com,True,10/22/2019,11/11/2019,Economy,154,DAL-ATL,765,Tony Sayre
eballard@vizpainter.com,False,3/16/2019,5/21/2019,Economy,144,DAL-AMA,255,Ellis Ballard
cselesnick@vizpainter.com,False,1/30/2019,4/2/2019,Business,156,DAL-PHX,149,Chris Selesnick
abarnes@vizpainter.com,True,10/1/2019,11/10/2019,Business,129,DAL-LGA,11,Alan Barnes
pryan@vizpainter.com,False,7/18/2019,8/7/2019,Economy,93,DAL-AUS,591,Patrick Ryan
dsayre@vizpainter.com,False,11/9/2019,12/12/2019,Economy,159,DAL-LAS,201,Darrin Sayre
mvittorini@vizpainter.com,False,6/23/2019,6/30/2019,Business,103,DAL-ATL,545,Mike Vittorini
npelletier@vizpainter.com,False,2/21/2019,4/21/2019,First Class,301,DAL-ATL,578,Nora Pelletier
ahane@vizpainter.com,False,9/2/2019,9/8/2019,Economy,103,DAL-LGA,8,Adrian Hane
ahane@vizpainter.com,True,7/28/2019,11/21/2019,Economy,158,DAL-ATL,8,Adrian Hane
hflentye@vizpainter.com,False,6/2/2019,7/15/2019,Economy,95,DAL-SEA,332,Herbert Flentye
ajohnson@vizpainter.com,False,5/23/2019,6/25/2019,Economy,61,DAL-HOU,53,Anthony Johnson
cglotzbach@vizpainter.com,False,10/5/2019,11/21/2019,Economy,140,DAL-ELP,135,Catherine Glotzbach
aferguson@vizpainter.com,False,11/24/2019,12/12/2019,Economy,97,DAL-AUS,58,Art Ferguson
jjackson@vizpainter.com,True,7/28/2019,11/5/2019,Economy,94,DAL-LAS,362,Jennifer Jackson
tprescott@vizpainter.com,False,8/20/2019,12/4/2019,Economy,121,DAL-MDW,760,Tom Prescott
mludwig@vizpainter.com,False,7/6/2019,8/30/2019,Economy,139,DAL-MDW,516,Max Ludwig
ahaines@vizpainter.com,False,6/6/2019,10/6/2019,Economy,65,DAL-HOU,13,Alan Haines
rkennedy@vizpainter.com,True,10/20/2019,12/1/2019,Economy,79,DAL-AUS,619,Ralph Kennedy
ahwang@vizpainter.com,True,8/11/2019,9/5/2019,Economy,107,DAL-HOU,14,Alan Hwang
rdowd@vizpainter.com,False,7/12/2019,9/15/2019,Economy,123,DAL-HOU,638,Rob Dowd
carntzen@vizpainter.com,False,11/10/2019,12/28/2019,Business,143,DAL-PHX,184,Cynthia Arntzen
dbadders@vizpainter.com,False,7/12/2019,8/4/2019,Economy,129,DAL-AUS,236,Dorothy Badders
bpak@vizpainter.com,False,9/29/2019,11/25/2019,Business,126,DAL-ATL,77,Becky Pak
sshifley@vizpainter.com,True,9/8/2019,10/12/2019,Economy,79,DAL-AUS,675,Saphhira Shifley
bhoffman@vizpainter.com,False,5/27/2019,6/13/2019,Economy,153,DAL-ATL,114,Brosina Hoffman
ajones@vizpainter.com,False,5/15/2019,6/12/2019,Economy,79,DAL-LAS,64,Astrea Jones
cludwig@vizpainter.com,False,11/29/2019,12/10/2019,Economy,151,DAL-GRR,125,Carl Ludwig
achong@vizpainter.com,False,10/21/2019,12/2/2019,Economy,119,DAL-GRR,41,Ann Chong
mzettner@vizpainter.com,True,7/21/2019,10/11/2019,Business,176,DAL-PHX,488,Maria Zettner
lpelletier@vizpainter.com,False,10/18/2019,11/13/2019,Economy,83,DAL-LGA,471,Liz Pelletier
creiten@vizpainter.com,False,1/9/2019,3/22/2019,First Class,269,DAL-LGA,187,Cyra Reiten
crozendal@vizpainter.com,False,10/21/2019,12/9/2019,Economy,63,DAL-PHX,171,Clay Rozendal
knockton@vizpainter.com,False,7/9/2019,9/3/2019,Business,135,DAL-PHX,425,Katherine Nockton
dblanton@vizpainter.com,True,10/17/2019,12/27/2019,First Class,233,DAL-ATL,226,Denny Blanton
mschwartz@vizpainter.com,False,1/31/2019,4/5/2019,Business,140,DAL-SEA,517,Maxwell Schwartz
ssunley@vizpainter.com,False,8/19/2019,10/24/2019,Economy,131,DAL-PHX,705,Sonia Sunley
rlucas@vizpainter.com,True,4/17/2019,6/18/2019,Economy,92,DAL-AUS,640,Rob Lucas
ajacobs@vizpainter.com,False,8/13/2019,9/20/2019,Economy,150,DAL-ELP,52,Anthony Jacobs
croper@vizpainter.com,False,6/16/2019,7/6/2019,Economy,67,DAL-HOU,174,Corey Roper
rausman@vizpainter.com,True,10/5/2019,12/27/2019,Economy,155,DAL-MDW,658,Ruben Ausman
schand@vizpainter.com,False,12/11/2019,12/24/2019,Business,169,DAL-PHX,672,Sanjit Chand
dsmith@vizpainter.com,True,9/5/2019,11/8/2019,Business,144,DAL-OKC,211,David Smith
fgastineau@vizpainter.com,False,10/23/2019,11/16/2019,Economy,66,DAL-HOU,283,Frank Gastineau
tbraunhardt@vizpainter.com,False,11/1/2019,12/22/2019,Economy,110,DAL-AUS,751,Toby Braunhardt
rkennedy@vizpainter.com,False,8/5/2019,8/17/2019,Economy,71,DAL-AUS,619,Ralph Kennedy
x,False,7/31/2019,11/5/2019,Business,154,DAL-AUS,415,Karen Bern
dkendrick@vizpainter.com,False,10/30/2019,11/9/2019,Economy,134,DAL-MDW,209,David Kendrick
iliston@vizpainter.com,True,2/8/2019,3/30/2019,Economy,63,DAL-LAS,339,Ivan Liston
mjones@vizpainter.com,False,11/13/2019,12/18/2019,Business,140,DAL-AMA,515,Max Jones
jmolinari@vizpainter.com,False,10/8/2019,11/9/2019,Economy,128,DAL-GRR,350,Janet Molinari
dvittorini@vizpainter.com,True,11/9/2019,12/4/2019,Economy,100,DAL-LAS,230,Dianna Vittorini
cclark@vizpainter.com,True,7/22/2019,10/15/2019,Business,169,DAL-GRR,161,Chuck Clark
jhirsh@vizpainter.com,False,7/19/2019,9/12/2019,Economy,125,DAL-AUS,411,Justin Hirsh
scalhoun@vizpainter.com,False,3/20/2019,4/4/2019,Economy,146,DAL-LGA,719,Stuart Calhoun
gtran@vizpainter.com,False,10/10/2019,10/23/2019,Economy,104,DAL-OKC,313,Greg Tran
tdahlen@vizpainter.com,False,1/29/2019,2/14/2019,Economy,63,DAL-HOU,732,Tamara Dahlen
csachs@vizpainter.com,False,1/19/2019,2/12/2019,Economy,134,DAL-PHX,163,Chuck Sachs
sbern@vizpainter.com,False,10/1/2019,12/10/2019,Economy,143,DAL-GRR,677,Sarah Bern
ejacobs@vizpainter.com,False,6/25/2019,7/27/2019,Business,168,DAL-PHX,276,Eva Jacobs
ehildebrand@vizpainter.com,True,10/22/2019,11/15/2019,Economy,75,DAL-HOU,274,Eugene Hildebrand
sflanagan@vizpainter.com,True,11/17/2019,12/5/2019,Economy,65,DAL-LAS,670,Sandra Flanagan
ecreighton@vizpainter.com,True,9/10/2019,9/22/2019,Economy,140,DAL-MDW,269,Erin Creighton
jcaffey@vizpainter.com,False,11/1/2019,12/7/2019,Business,111,DAL-PHX,358,Jenna Caffey
arussell@vizpainter.com,True,8/6/2019,10/16/2019,Economy,146,DAL-MDW,23,Alex Russell
mkennedy@vizpainter.com,False,9/28/2019,12/15/2019,Economy,123,DAL-HOU,526,Michael Kennedy
kmeade@vizpainter.com,True,10/28/2019,12/12/2019,Economy,146,DAL-AUS,414,Kalyca Meade
swilliamson@vizpainter.com,False,12/15/2018,3/8/2019,First Class,270,DAL-ATL,684,Scott Williamson
x,False,9/16/2019,10/7/2019,Economy,143,DAL-ATL,415,Karen Bern
lcacioppo@vizpainter.com,True,10/19/2019,11/27/2019,Economy,130,DAL-OKC,457,Lena Cacioppo
ashonely@vizpainter.com,False,10/25/2018,1/27/2019,Economy,64,DAL-MDW,16,Alan Shonely
hmacallister@vizpainter.com,False,7/26/2019,9/11/2019,Economy,138,DAL-OKC,331,Henry MacAllister
dpoirier@vizpainter.com,False,4/27/2019,7/2/2019,Economy,72,DAL-MDW,206,Dave Poirier
fatkinson@vizpainter.com,False,11/22/2019,12/10/2019,Economy,127,DAL-PHX,281,Frank Atkinson
dwilson@vizpainter.com,False,10/13/2019,12/5/2019,Business,132,DAL-PHX,231,Dianna Wilson
mkennedy@vizpainter.com,False,7/24/2019,8/22/2019,First Class,275,DAL-HOU,543,Mike Kennedy
kbrennan@vizpainter.com,False,11/22/2019,12/21/2019,Economy,143,DAL-AUS,439,Ken Brennan
gashbrook@vizpainter.com,False,9/23/2019,11/4/2019,First Class,277,DAL-TUL,300,George Ashbrook
dordway,True,11/15/2018,1/25/2019,Economy,149,DAL-ELP,228,Denny Ordway
bstugart@vizpainter.com,False,1/5/2019,2/4/2019,Business,130,DAL-PHX,111,Brian Stugart
jgalang@vizpainter.com,False,3/24/2019,6/21/2019,Economy,116,DAL-PHX,343,James Galang
hengle@vizpainter.com,False,10/14/2019,12/2/2019,Economy,74,DAL-HOU,319,Harold Engle
eburns@vizpainter.com,False,9/15/2019,10/19/2019,Business,120,DAL-HOU,257,Emily Burns
bdonatelli@vizpainter.com,False,11/6/2019,11/28/2019,Economy,131,DAL-LGA,88,Bill Donatelli
ptakahito@vizpainter.com,False,8/22/2019,12/2/2019,Economy,62,DAL-OKC,605,Pete Takahito
sschmidt@vizpainter.com,True,10/12/2019,12/4/2019,Economy,102,DAL-MDW,700,Shirley Schmidt
bdodson@vizpainter.com,True,2/21/2019,4/11/2019,Economy,69,DAL-ATL,104,Brendan Dodson
fmcadams@vizpainter.com,False,7/30/2019,11/19/2019,Economy,127,DAL-HOU,280,Filia McAdams
pprost@vizpainter.com,False,10/13/2019,12/23/2019,Economy,145,DAL-ELP,596,Paul Prost
dphilippe@vizpainter.com,False,10/23/2019,12/10/2019,Economy,146,DAL-AUS,210,David Philippe
bderr@vizpainter.com,False,1/4/2019,2/28/2019,Business,116,DAL-AUS,109,Brian Derr
tsayre@vizpainter.com,True,7/17/2019,11/11/2019,Business,165,DAL-AMA,765,Tony Sayre
ccheatham@vizpainter.com,False,6/2/2019,7/9/2019,Economy,83,DAL-HOU,169,Clay Cheatham
rhaberlin@vizpainter.com,False,2/25/2019,4/11/2019,Economy,83,DAL-AUS,639,Rob Haberlin
abarnes@vizpainter.com,False,10/23/2019,11/10/2019,Economy,118,DAL-HOU,11,Alan Barnes
bmurry@vizpainter.com,False,1/12/2019,1/31/2019,Economy,99,DAL-LGA,105,Brendan Murry
dmiller@vizpainter.com,False,7/15/2019,8/28/2019,Economy,159,DAL-ATL,234,Don Miller
xxxx,False,10/26/2019,11/27/2019,Economy,89,DAL-LAS,739,Thea Hendricks
mpelletier@vizpainter.com,False,10/6/2019,11/18/2019,Economy,62,DAL-AUS,544,Mike Pelletier
jmitchum@vizpainter.com,False,8/22/2019,9/15/2019,Economy,154,DAL-OKC,376,Jim Mitchum
mjones@vizpainter.com,True,1/23/2019,2/14/2019,Economy,137,DAL-ELP,515,Max Jones
btyler@vizpainter.com,True,10/3/2019,10/21/2019,Economy,126,DAL-HOU,93,Bill Tyler
ahane@vizpainter.com,False,8/20/2019,11/21/2019,Economy,63,DAL-AUS,8,Adrian Hane
cglotzbach@vizpainter.com,True,9/10/2019,11/21/2019,Economy,67,DAL-MDW,135,Catherine Glotzbach
mhagelstein@vizpainter.com,False,10/27/2019,11/6/2019,First Class,235,DAL-HOU,507,Matt Hagelstein
jjackson@vizpainter.com,False,10/20/2019,11/5/2019,Economy,67,DAL-PHX,362,Jennifer Jackson
adominguez@vizpainter.com,False,5/1/2019,5/14/2019,Economy,99,DAL-MDW,12,Alan Dominguez
dflashing@vizpainter.com,False,12/30/2018,1/23/2019,Economy,137,DAL-SEA,208,David Flashing
azypern@vizpainter.com,False,9/18/2019,12/5/2019,First Class,305,DAL-ATL,50,Annie Zypern
dcampbell@vizpainter.com,False,10/17/2019,12/23/2019,Economy,140,DAL-OKC,189,Dan Campbell
ahwang@vizpainter.com,False,8/2/2019,9/5/2019,Economy,137,DAL-SLC,14,Alan Hwang
ahwang@vizpainter.com,False,8/27/2019,9/5/2019,Economy,68,DAL-LGA,14,Alan Hwang
rdowd@vizpainter.com,False,8/11/2019,9/15/2019,Economy,144,DAL-MDW,638,Rob Dowd
jhowell@vizpainter.com,False,11/7/2019,12/4/2019,First Class,242,DAL-OKC,393,Jonathan Howell
croper@vizpainter.com,False,8/18/2019,9/29/2019,Economy,60,DAL-HOU,174,Corey Roper
jfein@vizpainter.com,False,1/12/2019,1/30/2019,Economy,103,DAL-PHX,356,Jay Fein
creiten@vizpainter.com,False,5/30/2019,7/1/2019,Economy,62,DAL-OKC,187,Cyra Reiten
achong@vizpainter.com,True,9/25/2019,12/2/2019,Economy,77,DAL-HOU,41,Ann Chong
mzettner@vizpainter.com,False,8/25/2019,10/11/2019,Economy,113,DAL-LGA,488,Maria Zettner
creiten@vizpainter.com,False,1/24/2019,3/22/2019,Economy,139,DAL-PHX,187,Cyra Reiten
crozendal@vizpainter.com,False,11/11/2019,12/9/2019,Economy,148,DAL-HOU,171,Clay Rozendal
lleatherbury@vizpainter.com,True,4/2/2019,6/19/2019,Economy,158,DAL-HOU,455,Lauren Leatherbury
rapplegate@vizpainter.com,True,10/4/2019,11/3/2019,Business,132,DAL-SLC,660,Russell Applegate
ajacobs@vizpainter.com,False,8/28/2019,9/20/2019,Business,122,DAL-HOU,52,Anthony Jacobs
draglin@vizpainter.com,False,11/1/2019,12/1/2019,Economy,144,DAL-AMA,195,Daniel Raglin
dkotsonis@vizpainter.com,False,10/17/2019,12/2/2019,Economy,155,DAL-ATL,188,Damala Kotsonis
rbaird@vizpainter.com,False,8/2/2019,9/1/2019,Business,176,DAL-LGA,652,Ross Baird
hmarie@vizpainter.com,True,10/13/2019,10/27/2019,First Class,210,DAL-HOU,323,Harry Marie
fgastineau@vizpainter.com,False,10/12/2019,11/16/2019,Economy,92,DAL-GRR,283,Frank Gastineau
sbrown@vizpainter.com,False,7/9/2019,9/15/2019,Economy,123,DAL-HOU,678,Sarah Brown
rmurray@vizpainter.com,False,3/30/2019,5/23/2019,Economy,79,DAL-ELP,649,Roland Murray
lwillingham@vizpainter.com,True,10/17/2019,12/31/2019,First Class,255,DAL-ELP,474,Liz Willingham
ehernandez@vizpainter.com,False,11/10/2019,12/19/2019,Economy,146,DAL-AUS,266,Erica Hernandez
spistek@vizpainter.com,False,8/15/2019,10/26/2019,Business,161,DAL-HOU,727,Susan Pistek
mjones@vizpainter.com,False,11/5/2019,12/18/2019,Business,114,DAL-OKC,515,Max Jones
emurdock@vizpainter.com,True,10/31/2019,11/12/2019,First Class,279,DAL-PHX,263,Eric Murdock
gtran@vizpainter.com,False,10/6/2019,10/23/2019,Economy,82,DAL-AMA,313,Greg Tran
djones@vizpainter.com,True,3/23/2019,6/2/2019,Economy,144,DAL-PHX,233,Don Jones
pchand@vizpainter.com,False,8/5/2019,9/27/2019,Economy,90,DAL-ATL,599,Pauline Chand
sbern@vizpainter.com,True,11/12/2019,12/10/2019,Economy,100,DAL-OKC,677,Sarah Bern
tcarlisle@vizpainter.com,False,6/5/2019,7/10/2019,Business,127,DAL-SEA,752,Toby Carlisle
