Passenger Email,Travel Insurance?,Purchase Date,Travel Date,Fare Type,Ticket Price,Route,Row_ID,Person
thudgings@vizpainter.com,False,11/24/2016,12/25/2016,Economy,159,DAL-AUS,740,Thea Hudgings
tpippenger@vizpainter.com,False,7/16/2016,8/20/2016,Economy,95,DAL-SLC,741,Theone Pippenger
tswint@vizpainter.com,False,8/22/2016,9/13/2016,First Class,248,DAL-ELP,743,Theresa Swint
tswint@vizpainter.com,False,8/4/2016,9/13/2016,Economy,91,DAL-TUL,743,Theresa Swint
thouse@vizpainter.com,True,7/7/2016,11/14/2016,Economy,145,DAL-LAS,748,Tiffany House
thouse@vizpainter.com,False,10/5/2016,11/14/2016,Economy,120,DAL-PHX,748,Tiffany House
thouse@vizpainter.com,True,10/18/2016,11/14/2016,Economy,122,DAL-ATL,748,Tiffany House
ttaslimi@vizpainter.com,False,7/13/2016,8/9/2016,Economy,153,DAL-PHX,750,Tim Taslimi
ttaslimi@vizpainter.com,True,7/26/2016,8/9/2016,Business,112,DAL-AUS,750,Tim Taslimi
ttaslimi@vizpainter.com,False,5/31/2016,8/9/2016,Economy,150,DAL-HOU,750,Tim Taslimi
ttaslimi@vizpainter.com,False,4/9/2016,8/9/2016,First Class,248,DAL-ATL,750,Tim Taslimi
ttaslimi@vizpainter.com,False,5/20/2016,8/9/2016,Business,118,DAL-MDW,750,Tim Taslimi
ttaslimi@vizpainter.com,False,7/17/2016,8/9/2016,Economy,80,DAL-GRR,750,Tim Taslimi
tbraunhardt@vizpainter.com,False,7/3/2016,7/27/2016,Economy,88,DAL-CLE,751,Toby Braunhardt
tbraunhardt@vizpainter.com,False,7/16/2016,7/27/2016,Economy,125,DAL-AUS,751,Toby Braunhardt
tcarlisle@vizpainter.com,False,10/10/2016,11/26/2016,Economy,102,DAL-OKC,752,Toby Carlisle
tprescott@vizpainter.com,False,7/2/2016,7/19/2016,First Class,225,DAL-ELP,760,Tom Prescott
tprescott@vizpainter.com,False,5/25/2016,7/19/2016,Business,152,DAL-LGA,760,Tom Prescott
tturnell@vizpainter.com,False,9/28/2016,10/10/2016,Business,107,DAL-LGA,762,Tonja Turnell
tchapman@vizpainter.com,False,10/22/2016,11/22/2016,Economy,103,DAL-ATL,763,Tony Chapman
tchapman@vizpainter.com,False,10/6/2016,11/22/2016,Economy,126,DAL-MDW,763,Tony Chapman
tchapman@vizpainter.com,False,11/4/2016,11/22/2016,Economy,136,DAL-OKC,763,Tony Chapman
tblumstein@vizpainter.com,False,8/13/2016,9/1/2016,Economy,107,DAL-HOU,766,Tracy Blumstein
tblumstein@vizpainter.com,False,5/7/2016,9/1/2016,Business,135,DAL-ATL,766,Tracy Blumstein
tblumstein@vizpainter.com,False,7/20/2016,9/1/2016,Economy,154,DAL-PHX,766,Tracy Blumstein
plucas@vizpainter.com,True,12/2/2016,12/15/2016,Economy,130,DAL-CLE,594,Paul Lucas
pmacintyre@vizpainter.com,False,11/10/2016,11/27/2016,Economy,97,DAL-GRR,595,Paul MacIntyre
pmacintyre@vizpainter.com,False,11/22/2016,11/27/2016,Economy,133,DAL-HOU,595,Paul MacIntyre
pmacintyre@vizpainter.com,True,8/18/2016,11/27/2016,Economy,134,DAL-AMA,595,Paul MacIntyre
pmacintyre@vizpainter.com,False,11/14/2016,11/27/2016,Economy,103,DAL-AMA,595,Paul MacIntyre
pprost@vizpainter.com,True,8/24/2016,11/7/2016,Economy,129,DAL-PHX,596,Paul Prost
pprost@vizpainter.com,False,9/21/2016,10/4/2016,Economy,155,DAL-AUS,596,Paul Prost
pprost@vizpainter.com,False,10/3/2016,11/7/2016,Economy,128,DAL-ATL,596,Paul Prost
pstevenson@vizpainter.com,False,8/23/2016,9/2/2016,Economy,99,DAL-SLC,597,Paul Stevenson
pstevenson@vizpainter.com,True,8/18/2016,9/2/2016,Economy,102,DAL-HOU,597,Paul Stevenson
pstevenson@vizpainter.com,False,7/30/2016,9/2/2016,Economy,71,DAL-AMA,597,Paul Stevenson
pvan@vizpainter.com,True,8/21/2016,11/24/2016,Business,115,DAL-AUS,598,Paul Van Hugh
pvan@vizpainter.com,False,10/19/2016,11/24/2016,Economy,133,DAL-LAS,598,Paul Van Hugh
pjohnson@vizpainter.com,False,11/14/2016,11/29/2016,Economy,116,DAL-LGA,600,Pauline Johnson
parmstrong@vizpainter.com,False,7/14/2016,8/24/2016,Economy,146,DAL-HOU,603,Pete Armstrong
pbühler@vizpainter.com,False,10/4/2016,12/12/2016,Economy,120,DAL-MDW,606,Peter Bühler
pfuller@vizpainter.com,False,6/20/2016,8/27/2016,Economy,139,DAL-AUS,607,Peter Fuller
pfuller@vizpainter.com,False,7/27/2016,8/27/2016,Economy,107,DAL-ELP,607,Peter Fuller
pfuller@vizpainter.com,True,5/12/2016,8/27/2016,Business,178,DAL-AMA,607,Peter Fuller
pfuller@vizpainter.com,True,7/12/2016,8/27/2016,Economy,63,DAL-AMA,607,Peter Fuller
povercash@vizpainter.com,False,10/1/2016,11/6/2016,Economy,156,DAL-OKC,611,Philisse Overcash
povercash@vizpainter.com,False,10/20/2016,11/6/2016,Business,127,DAL-SEA,611,Philisse Overcash
pbreyer@vizpainter.com,False,10/19/2016,11/16/2016,Economy,145,DAL-OKC,613,Phillip Breyer
pbreyer@vizpainter.com,False,8/28/2016,11/16/2016,Economy,75,DAL-OKC,613,Phillip Breyer
pbreyer@vizpainter.com,False,10/12/2016,11/16/2016,Business,149,DAL-PHX,613,Phillip Breyer
pbreyer@vizpainter.com,False,11/2/2016,11/16/2016,Business,157,DAL-AUS,613,Phillip Breyer
pbreyer@vizpainter.com,False,9/24/2016,11/16/2016,Economy,128,DAL-SEA,613,Phillip Breyer
pbreyer@vizpainter.com,True,7/20/2016,11/16/2016,Business,87,DAL-LGA,613,Phillip Breyer
rpayne@vizpainter.com,False,6/26/2016,8/11/2016,Business,179,DAL-LGA,617,Rachel Payne
rarnett@vizpainter.com,False,10/18/2016,12/19/2016,Economy,146,DAL-ATL,618,Ralph Arnett
rkennedy@vizpainter.com,True,7/6/2016,8/23/2016,Economy,64,DAL-AUS,619,Ralph Kennedy
rkennedy@vizpainter.com,False,7/31/2016,8/23/2016,Business,97,DAL-AUS,619,Ralph Kennedy
rritter@vizpainter.com,True,8/22/2016,11/20/2016,Economy,140,DAL-PHX,620,Ralph Ritter
rpölking@vizpainter.com,False,6/9/2016,6/24/2016,Business,90,DAL-ATL,625,Resi Pölking
rpölking@vizpainter.com,False,5/4/2016,5/17/2016,Economy,128,DAL-LGA,625,Resi Pölking
remerson@vizpainter.com,True,11/6/2016,11/24/2016,Business,142,DAL-LGA,626,Ricardo Emerson
remerson@vizpainter.com,False,10/4/2016,11/24/2016,Economy,105,DAL-PHX,626,Ricardo Emerson
remerson@vizpainter.com,False,10/2/2016,11/24/2016,Economy,151,DAL-PHX,626,Ricardo Emerson
rbensley@vizpainter.com,True,11/16/2016,12/3/2016,Economy,72,DAL-ATL,630,Rick Bensley
rbensley@vizpainter.com,False,10/31/2016,12/3/2016,Economy,69,DAL-LAS,630,Rick Bensley
rhuthwaite@vizpainter.com,False,8/9/2016,9/12/2016,Economy,153,DAL-AUS,633,Rick Huthwaite
rhuthwaite@vizpainter.com,False,8/18/2016,9/12/2016,Economy,152,DAL-LAS,633,Rick Huthwaite
rhuthwaite@vizpainter.com,False,7/7/2016,9/12/2016,Economy,108,DAL-AUS,633,Rick Huthwaite
rhuthwaite@vizpainter.com,False,8/21/2016,9/12/2016,Economy,114,DAL-MDW,633,Rick Huthwaite
rhaberlin@vizpainter.com,False,10/15/2016,10/31/2016,Economy,95,DAL-PHX,639,Rob Haberlin
rbarroso@vizpainter.com,True,7/2/2016,9/13/2016,Economy,144,DAL-OKC,642,Robert Barroso
rbarroso@vizpainter.com,False,8/1/2016,9/13/2016,Business,170,DAL-MDW,642,Robert Barroso
rbarroso@vizpainter.com,False,8/9/2016,9/13/2016,Economy,65,DAL-TUL,642,Robert Barroso
rbarroso@vizpainter.com,False,8/24/2016,9/13/2016,Economy,61,DAL-PHX,642,Robert Barroso
rwaldorf@vizpainter.com,False,8/29/2016,9/28/2016,Economy,128,DAL-HOU,645,Robert Waldorf
rwaldorf@vizpainter.com,True,8/21/2016,9/28/2016,Economy,133,DAL-MDW,645,Robert Waldorf
rwaldorf@vizpainter.com,True,9/8/2016,9/28/2016,Economy,132,DAL-HOU,645,Robert Waldorf
rwaldorf@vizpainter.com,False,9/16/2016,9/28/2016,Economy,107,DAL-AUS,645,Robert Waldorf
ro'brian@vizpainter.com,True,6/7/2016,6/22/2016,Economy,125,DAL-LAS,651,Rose O'Brian
rdevincentis@vizpainter.com,True,12/1/2016,12/20/2016,Economy,86,DAL-AUS,653,Ross DeVincentis
rcollins@vizpainter.com,False,9/18/2016,11/12/2016,First Class,291,DAL-HOU,654,Roy Collins
rcollins@vizpainter.com,False,7/7/2016,11/12/2016,Economy,100,DAL-CLE,654,Roy Collins
rcollins@vizpainter.com,False,10/21/2016,11/12/2016,Economy,72,DAL-LAS,654,Roy Collins
rcollins@vizpainter.com,False,3/4/2016,6/7/2016,First Class,316,DAL-SLC,654,Roy Collins
rskaria@vizpainter.com,False,5/17/2016,9/13/2016,Economy,85,DAL-TUL,657,Roy Skaria
rapplegate@vizpainter.com,True,11/3/2016,12/28/2016,Economy,77,DAL-GRR,660,Russell Applegate
shughsby@vizpainter.com,False,9/22/2016,11/7/2016,Business,150,DAL-HOU,664,Sally Hughsby
shughsby@vizpainter.com,False,8/25/2016,11/7/2016,Economy,82,DAL-HOU,664,Sally Hughsby
shughsby@vizpainter.com,False,9/22/2016,11/7/2016,Business,139,DAL-PHX,664,Sally Hughsby
sjacobs@vizpainter.com,False,11/20/2016,12/15/2016,Economy,150,DAL-HOU,674,Sanjit Jacobs
sjacobs@vizpainter.com,True,10/27/2016,12/15/2016,Business,176,DAL-AUS,674,Sanjit Jacobs
sshifley@vizpainter.com,True,1/29/2016,3/23/2016,First Class,231,DAL-ELP,675,Saphhira Shifley
sshifley@vizpainter.com,False,3/5/2016,3/23/2016,Economy,95,DAL-ATL,675,Saphhira Shifley
sshifley@vizpainter.com,True,2/24/2016,3/23/2016,Economy,132,DAL-AUS,675,Saphhira Shifley
sshifley@vizpainter.com,False,3/12/2016,3/23/2016,Economy,72,DAL-TUL,675,Saphhira Shifley
sshifley@vizpainter.com,True,2/4/2016,3/23/2016,Economy,130,DAL-OKC,675,Saphhira Shifley
sshifley@vizpainter.com,False,1/19/2016,3/23/2016,Business,96,DAL-TUL,675,Saphhira Shifley
sshifley@vizpainter.com,False,1/23/2016,3/23/2016,Economy,143,DAL-OKC,675,Saphhira Shifley
sbern@vizpainter.com,False,8/27/2016,10/3/2016,Economy,69,DAL-MDW,677,Sarah Bern
sbern@vizpainter.com,False,8/28/2016,10/3/2016,Economy,112,DAL-SEA,677,Sarah Bern
sbern@vizpainter.com,False,10/15/2016,11/8/2016,Economy,65,DAL-AUS,677,Sarah Bern
sbern@vizpainter.com,False,9/18/2016,10/3/2016,Economy,117,DAL-SLC,677,Sarah Bern
sbern@vizpainter.com,False,9/19/2016,10/3/2016,Economy,79,DAL-AUS,677,Sarah Bern
sbern@vizpainter.com,False,9/14/2016,10/3/2016,Economy,133,DAL-ATL,677,Sarah Bern
sbern@vizpainter.com,False,7/31/2016,10/3/2016,Business,152,DAL-SLC,677,Sarah Bern
swilliamson@vizpainter.com,True,11/9/2016,12/30/2016,Economy,60,DAL-ATL,684,Scott Williamson
sbraxton@vizpainter.com,False,11/13/2016,11/26/2016,Economy,115,DAL-AUS,685,Sean Braxton
so'donnell@vizpainter.com,False,10/8/2016,11/27/2016,Business,136,DAL-GRR,688,Sean O'Donnell
so'donnell@vizpainter.com,False,11/1/2016,11/27/2016,Business,149,DAL-LGA,688,Sean O'Donnell
so'donnell@vizpainter.com,False,9/12/2016,11/27/2016,First Class,224,DAL-OKC,688,Sean O'Donnell
jocampo@vizpainter.com,False,6/10/2016,9/4/2016,Economy,137,DAL-HOU,369,Jesus Ocampo
jocampo@vizpainter.com,False,8/10/2016,9/4/2016,Economy,64,DAL-AUS,369,Jesus Ocampo
jmatthias@vizpainter.com,False,11/8/2016,12/4/2016,Economy,97,DAL-AMA,371,Jill Matthias
jstevenson@vizpainter.com,False,8/18/2016,9/24/2016,Economy,85,DAL-MDW,372,Jill Stevenson
jstevenson@vizpainter.com,False,4/4/2016,4/23/2016,Economy,101,DAL-ATL,372,Jill Stevenson
jstevenson@vizpainter.com,False,2/1/2016,4/23/2016,Economy,112,DAL-TUL,372,Jill Stevenson
jstevenson@vizpainter.com,False,4/8/2016,4/23/2016,Economy,63,DAL-ATL,372,Jill Stevenson
jstevenson@vizpainter.com,False,8/2/2016,9/24/2016,Business,129,DAL-TUL,372,Jill Stevenson
jstevenson@vizpainter.com,True,4/2/2016,4/23/2016,First Class,255,DAL-ELP,372,Jill Stevenson
jmitchum@vizpainter.com,False,5/31/2016,9/16/2016,Economy,78,DAL-AUS,376,Jim Mitchum
jmitchum@vizpainter.com,True,8/29/2016,9/16/2016,Economy,144,DAL-LGA,376,Jim Mitchum
jradford@vizpainter.com,False,3/9/2016,4/15/2016,Economy,121,DAL-AUS,377,Jim Radford
jradford@vizpainter.com,False,3/31/2016,4/15/2016,Economy,137,DAL-ELP,377,Jim Radford
jsink@vizpainter.com,True,10/27/2016,11/23/2016,Economy,134,DAL-PHX,378,Jim Sink
jrupert@vizpainter.com,False,7/9/2016,9/5/2016,Economy,68,DAL-GRR,379,Jocasta Rupert
jrupert@vizpainter.com,False,5/17/2016,9/5/2016,Economy,133,DAL-OKC,379,Jocasta Rupert
jelijah@vizpainter.com,True,10/27/2016,11/8/2016,Economy,129,DAL-MDW,380,Joe Elijah
jelijah@vizpainter.com,False,9/11/2016,11/8/2016,Economy,123,DAL-ATL,380,Joe Elijah
jkamberova@vizpainter.com,False,2/18/2016,3/31/2016,Economy,79,DAL-HOU,381,Joe Kamberova
jjenkins@vizpainter.com,False,7/23/2016,8/26/2016,Economy,84,DAL-HOU,383,Joel Jenkins
jjenkins@vizpainter.com,False,8/2/2016,8/26/2016,Economy,103,DAL-OKC,383,Joel Jenkins
jcastell@vizpainter.com,False,9/10/2016,11/11/2016,Business,123,DAL-AUS,384,John Castell
jcastell@vizpainter.com,False,10/14/2016,11/11/2016,Economy,103,DAL-PHX,384,John Castell
jcastell@vizpainter.com,False,10/21/2016,11/11/2016,Economy,112,DAL-MDW,384,John Castell
jcastell@vizpainter.com,True,9/10/2016,11/11/2016,Economy,118,DAL-MDW,384,John Castell
jcastell@vizpainter.com,False,9/9/2016,11/11/2016,Economy,141,DAL-AUS,384,John Castell
jcastell@vizpainter.com,False,8/29/2016,11/11/2016,Economy,116,DAL-ELP,384,John Castell
jdoherty@vizpainter.com,False,3/23/2016,5/5/2016,Business,84,DAL-SEA,392,Jonathan Doherty
jairdo@vizpainter.com,False,2/17/2016,3/14/2016,Business,115,DAL-AUS,397,Joseph Airdo
jsmith@vizpainter.com,False,10/1/2016,12/20/2016,Business,87,DAL-ELP,401,Joy Smith
jsmith@vizpainter.com,False,10/21/2016,12/20/2016,Economy,137,DAL-LAS,401,Joy Smith
jsmith@vizpainter.com,False,8/4/2016,8/23/2016,Economy,99,DAL-AUS,401,Joy Smith
jdunbar@vizpainter.com,False,6/21/2016,9/11/2016,Business,165,DAL-LGA,403,Julia Dunbar
jdunbar@vizpainter.com,False,7/28/2016,9/11/2016,Business,97,DAL-LGA,403,Julia Dunbar
jcreighton@vizpainter.com,False,10/27/2016,11/15/2016,Business,99,DAL-AUS,406,Julie Creighton
jcreighton@vizpainter.com,False,10/21/2016,11/15/2016,Economy,133,DAL-PHX,406,Julie Creighton
jcreighton@vizpainter.com,True,7/20/2016,11/15/2016,Economy,72,DAL-HOU,406,Julie Creighton
jcreighton@vizpainter.com,False,9/17/2016,11/15/2016,Economy,92,DAL-PHX,406,Julie Creighton
jcreighton@vizpainter.com,False,8/16/2016,11/15/2016,Economy,110,DAL-HOU,406,Julie Creighton
jcreighton@vizpainter.com,False,9/2/2016,11/15/2016,Economy,90,DAL-ATL,406,Julie Creighton
jcreighton@vizpainter.com,False,9/10/2016,11/15/2016,Economy,89,DAL-AUS,406,Julie Creighton
x,False,11/15/2016,12/15/2016,Economy,120,DAL-AUS,407,Julie Kriz
jprescott@vizpainter.com,True,8/10/2016,10/3/2016,Economy,104,DAL-AUS,408,Julie Prescott
jprescott@vizpainter.com,False,6/2/2016,10/3/2016,Economy,91,DAL-AUS,408,Julie Prescott
kmeade@vizpainter.com,True,7/21/2016,8/18/2016,Economy,150,DAL-HOU,414,Kalyca Meade
kbern@vizpainter.com,True,9/11/2016,11/5/2016,Economy,75,DAL-PHX,415,Karen Bern
kbern@vizpainter.com,False,10/14/2016,11/5/2016,First Class,305,DAL-ELP,415,Karen Bern
kbern@vizpainter.com,False,10/4/2016,11/5/2016,Economy,105,DAL-SEA,415,Karen Bern
kbern@vizpainter.com,False,8/24/2016,11/5/2016,First Class,259,DAL-ATL,415,Karen Bern
kdaniels@vizpainter.com,False,11/21/2016,12/28/2016,Economy,159,DAL-HOU,417,Karen Daniels
kdaniels@vizpainter.com,False,12/9/2016,12/28/2016,Economy,123,DAL-LAS,417,Karen Daniels
kdaniels@vizpainter.com,False,12/5/2016,12/28/2016,Economy,87,DAL-OKC,417,Karen Daniels
kdaniels@vizpainter.com,False,11/25/2016,12/28/2016,Economy,82,DAL-ELP,417,Karen Daniels
kdaniels@vizpainter.com,False,10/18/2016,12/28/2016,Economy,150,DAL-OKC,417,Karen Daniels
kferguson@vizpainter.com,False,6/16/2016,7/27/2016,First Class,306,DAL-OKC,418,Karen Ferguson
kferguson@vizpainter.com,False,5/8/2016,8/16/2016,Economy,69,DAL-MDW,418,Karen Ferguson
kferguson@vizpainter.com,False,5/6/2016,7/27/2016,Economy,159,DAL-CLE,418,Karen Ferguson
kferguson@vizpainter.com,True,5/23/2016,7/27/2016,Economy,137,DAL-MDW,418,Karen Ferguson
kducich@vizpainter.com,False,7/17/2016,8/2/2016,Economy,127,DAL-LAS,422,Katherine Ducich
kducich@vizpainter.com,False,7/15/2016,8/2/2016,Economy,147,DAL-OKC,422,Katherine Ducich
kducich@vizpainter.com,True,6/30/2016,8/2/2016,Economy,122,DAL-LGA,422,Katherine Ducich
kducich@vizpainter.com,False,7/18/2016,8/2/2016,Economy,126,DAL-PHX,422,Katherine Ducich
khughes@vizpainter.com,True,10/27/2016,12/7/2016,Economy,67,DAL-LGA,423,Katherine Hughes
kmurray@vizpainter.com,False,10/10/2016,12/21/2016,First Class,291,DAL-HOU,424,Katherine Murray
knockton@vizpainter.com,False,2/24/2016,3/21/2016,Economy,81,DAL-PHX,425,Katherine Nockton
schance@vizpainter.com,False,12/22/2015,1/14/2016,Economy,105,DAL-OKC,695,Shaun Chance
sweien@vizpainter.com,False,5/19/2016,6/6/2016,Economy,135,DAL-MDW,696,Shaun Weien
sweien@vizpainter.com,False,5/1/2016,6/6/2016,Economy,124,DAL-PHX,696,Shaun Weien
sweien@vizpainter.com,True,4/22/2016,6/6/2016,Economy,80,DAL-ATL,696,Shaun Weien
sjackson@vizpainter.com,False,6/19/2016,7/20/2016,Economy,108,DAL-HOU,699,Shirley Jackson
sjackson@vizpainter.com,False,6/25/2016,7/20/2016,Economy,71,DAL-MDW,699,Shirley Jackson
scooley@vizpainter.com,True,9/13/2016,11/10/2016,Business,99,DAL-HOU,704,Sonia Cooley
sperrino@vizpainter.com,True,10/9/2016,12/13/2016,Economy,123,DAL-MDW,707,Stefania Perrino
sphelps@vizpainter.com,False,12/5/2016,12/13/2016,Business,148,DAL-SEA,709,Stephanie Phelps
sphelps@vizpainter.com,False,10/16/2016,12/13/2016,Economy,88,DAL-MDW,709,Stephanie Phelps
sphelps@vizpainter.com,False,10/28/2016,12/13/2016,Economy,91,DAL-CLE,709,Stephanie Phelps
sphelps@vizpainter.com,False,10/17/2016,12/13/2016,Business,97,DAL-SEA,709,Stephanie Phelps
sphelps@vizpainter.com,False,11/12/2016,12/13/2016,Economy,68,DAL-PHX,709,Stephanie Phelps
sphelps@vizpainter.com,False,11/12/2016,12/13/2016,Economy,72,DAL-LGA,709,Stephanie Phelps
sphelps@vizpainter.com,False,10/3/2016,12/13/2016,Economy,95,DAL-HOU,709,Stephanie Phelps
sphelps@vizpainter.com,False,11/10/2016,12/13/2016,Economy,156,DAL-AUS,709,Stephanie Phelps
sulpright@vizpainter.com,True,4/7/2016,6/24/2016,Business,112,DAL-AUS,710,Stephanie Ulpright
sulpright@vizpainter.com,False,4/14/2016,6/24/2016,Economy,99,DAL-GRR,710,Stephanie Ulpright
sulpright@vizpainter.com,False,4/6/2016,6/24/2016,Economy,117,DAL-PHX,710,Stephanie Ulpright
sulpright@vizpainter.com,False,11/17/2016,12/7/2016,Economy,108,DAL-PHX,710,Stephanie Ulpright
schapman,False,11/23/2015,2/6/2016,Economy,122,DAL-HOU,712,Steve Chapman
schapman,False,6/16/2016,9/12/2016,Economy,130,DAL-OKC,712,Steve Chapman
schapman,False,7/24/2016,9/12/2016,Economy,60,DAL-AUS,712,Steve Chapman
schapman,True,8/28/2016,9/12/2016,Economy,144,DAL-HOU,712,Steve Chapman
schapman,False,1/10/2016,2/6/2016,Economy,130,DAL-HOU,712,Steve Chapman
schapman,False,7/10/2016,9/12/2016,Economy,77,DAL-OKC,712,Steve Chapman
schapman,False,8/12/2016,9/12/2016,Business,152,DAL-PHX,712,Steve Chapman
sward@vizpainter.com,False,9/28/2016,11/9/2016,Economy,154,DAL-AMA,716,Steven Ward
sward@vizpainter.com,False,10/29/2016,11/9/2016,Economy,148,DAL-HOU,716,Steven Ward
svisinsky@vizpainter.com,False,10/8/2016,12/20/2016,Business,123,DAL-LGA,718,Stewart Visinsky
smackendrick@vizpainter.com,False,12/4/2016,12/27/2016,Economy,128,DAL-SLC,726,Susan MacKendrick
smackendrick@vizpainter.com,False,12/12/2016,12/27/2016,Economy,142,DAL-GRR,726,Susan MacKendrick
